"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"816","science","Einstein got 1921 Nobel a year late as 'no one met criteria'","Albert Einstein received the 1921 Nobel Prize in Physics in 1922 as ""none of the year's nominations met the criteria"" outlined in the will of its founder Alfred Nobel. The Nobel Foundation thus reserved the award for one year as per the rules. Further, Einstein was awarded the Nobel for 'photoelectric effect' and not for his energy-mass equivalence equation E=mc².","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3oct/inshorts_image_1507044025786_664.jpg?resize=400px:*","https://www.nobelprize.org/nobel_prizes/physics/laureates/1921/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"817","science","First-ever satellite launch by Soviet led to NASA's creation","On October 4, 1957, the Soviet Union launched the world's first artificial satellite Sputnik I. Amid the US-Soviet cold war, Sputnik's launch directly led to the foundation of NASA in 1958. Weighing 83.6 kg, the 58-cm-wide spherical satellite transmitted signals to Earth for 21 days, before losing speed and burning up in the atmosphere in 92 days.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4oct/inshorts_image_1507087968256_604.jpg?resize=400px:*","https://history.nasa.gov/sputnik/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"818","science","2017 Nobel Laureate has 'no longer scared of dark' on his CV","Switzerland-born biophysicist Jacques Dubochet, who jointly won the 2017 Nobel Prize in Chemistry mentions in his CV that he was ""conceived by optimistic parents"" in 1941 and was ""no longer scared of the dark"" by the age of four. The scientist's work on cryo-electron microscopy involves observing biomolecules in 3D at high resolution by rapid freezing, which preserves their shape.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5oct/inshorts_image_1507183340170_994.jpg?resize=400px:*","https://www.unil.ch/dee/en/home/menuinst/people/honorary-professors/prof-jacques-dubochet.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"819","science","What was KBC's winning question for ₹7-crore jackpot?","Kaun Banega Crorepati season nine featured a question on Nobel Prizes for its final ₹7-crore jackpot. The contestant Anamika Majumdar had to choose an option that does not represent a Nobel-winning parent-child pair. Anamika decided to quit as she didn't know the correct answer was Herman Emil Fischer, Hans Fischer but became the first to win ₹1 crore this season.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4oct/inshorts_image_1507103461485_160.jpg?resize=400px:*","http://www.hindustantimes.com/tv/kaun-banega-crorepati-question-that-won-anamika-majumdar-rs-1-cr-and-one-that-lost-her-rs-7-cr/story-VWMRmfH3yL17UjLsi1QyhP.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"820","science","2017 Physics Nobel Laureate was consultant for Interstellar","American theoretical physicist Kip Thorne, who jointly won the 2017 Nobel Prize in Physics, was the scientific consultant and executive producer for the Christopher Nolan film Interstellar. The Caltech professor provided the science behind the wormholes and black hole 'Gargantua' depicted in the movie. Thorne further wrote a book 'The Science of Interstellar', whose foreword was written by Nolan.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3oct/inshorts_image_1507027911129_262.jpg?resize=400px:*","https://www.youtube.com/watch?v=z9tUFJG0lWA&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"821","science","Normally my dog wakes me, today it was Nobel Prize: Laureate","German-born biophysicist Joachim Frank in an interview to Nobelprize.org after jointly winning the 2017 Chemistry Nobel said, ""Normally, my dog wakes me early in the morning. But today, it was the Nobel Prize!"" The Columbia University Professor developed cryo-electron microscopy that enables observing biomolecules in 3D after rapidly freezing them at around -150ºC, preserving their natural shape.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5oct/inshorts_image_1507187130565_552.jpg?resize=400px:*","https://www.facebook.com/nobelprize/videos/10154994736089103/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"822","science","Space is enormously stiff, can't squish it: Nobel Laureate","MIT Professor Rainer Weiss, who jointly won the 2017 Nobel Prize in Physics for gravitational wave detection, said in an interview, ""Space is enormously stiff. You can't squish it"". Describing the challenge scientists faced, Weiss gave an example, if gravitational waves came from Sun to Earth, an accuracy equalling width of a hair would be needed to make the detection.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5oct/inshorts_image_1507181898397_139.jpg?resize=400px:*","https://www.youtube.com/watch?v=FNOFMDi1RPc&feature=youtu.be&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"823","science","What is the significance of Nobel-winning work on body clocks?","The 2017 Nobel Prize in Physiology or Medicine was awarded for ""discoveries of molecular mechanisms controlling circadian rhythms"". The scientists successfully isolated a gene in fruit flies that controls the body's inner clock synchronised with Earth's 24-hour cycle. The discovery would help understand its exact role in regulating behaviour, hormone levels, sleep, body temperature and metabolism.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3oct/inshorts_image_1507023453950_981.jpg?resize=400px:*","https://www.nobelprize.org/nobel_prizes/medicine/laureates/2017/press.html?utm_source=twitter&utm_medium=social&utm_campaign=twitter_tweet&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"824","science","Irish scientists generate electricity from tears","Ireland-based scientists have discovered that applying pressure to the lysozyme protein found in egg whites and tears can generate electricity. The ability to generate electricity from mechanical stress and vice versa is called direct piezoelectricity. Lysozyme crystals could be used to control drug release in the body and as a possible alternative to conventional piezoelectric energy harvesters.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4oct/inshorts_image_1507086435327_226.jpg?resize=400px:*","http://www.ul.ie/news-centre/news/irish-scientists-discover-method-to-produce-electricity-from-tears/ ","mc9owcc6-1"
"825","science","Self-disinfecting material that kills 90% germs made","UK-based scientists have designed self-disinfecting door pads that can reduce bacteria levels by over 90%. The prototype works by dispensing a small quantity of alcohol gel onto the pad when it is pushed, to disinfect the surface, making it ready for the next person to use the door. The technology could help reduce hospital-acquired infections, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5oct/inshorts_image_1507192868655_875.jpg?resize=400px:*","https://phys.org/news/2017-10-textile-material-germ-free.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"826","science","Life began in warm ponds just after Earth's formation: Study","A Germany and Canada-based study has found life on Earth began somewhere within 800 million years of the planet's formation (4.5 billion years ago), as meteorites splashed into ""warm little ponds"". The evidence-based calculations suggest wet and dry cycles bonded the nutrients in ponds into self-replicating RNA molecules that constituted the first genetic code for life on the planet.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3oct/inshorts_image_1507023270066_748.jpg?resize=400px:*","https://phys.org/news/2017-10-evidence-life-earth-meteorites-splashed.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"827","science","High-speed magnetic particles may bypass Moore's Law: Study","In 1965, Intel Co-founder Gordon Moore observed data storage abilities of computer chips double every year, later observed at 18 months. Now, an MIT study has shown magnetic particles called 'skyrmions' can store data on surfaces a few atoms wide, likely bypassing Moore's Law. The system could potentially encode data at high speeds, substituting conventional storage devices like hard disks. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3oct/inshorts_image_1507009162812_573.jpg?resize=400px:*","http://news.mit.edu/2017/fast-moving-magnetic-particles-new-form-data-storage-1002?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"828","science","New source of radioactivity from Fukushima leak found","Japanese scientists have found radioactive material from the 2011 Fukushima leak has accumulated in sands and groundwater beneath beaches up to 95 km away. The sands retained radioactive caesium and have been slowly releasing it back into the ocean, said researchers. The team sampled eight beaches and found 10 times higher caesium levels in groundwater than around the leak site.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3oct/inshorts_image_1507010809255_818.jpg?resize=400px:*","https://phys.org/news/2017-10-scientists-source-radioactivity-fukushima-disaster.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"829","science","Idea of possible gravitational waves won Nobel 24 years ago","The 1993 Nobel Prize in Physics was awarded to two Princeton researchers for the discovery of binary pulsars, rotating fuel-exhausted neutron stars. The duo then theorised the two-star system should lose energy by emitting gravitational waves, as per Einstein's prediction in 1916. However, the first direct detection was not made until 2015, scientists behind which won the 2017 Physics Nobel.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3oct/inshorts_image_1507037754481_566.jpg?resize=400px:*","https://www.nobelprize.org/nobel_prizes/physics/laureates/1993/press.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"830","science","Genes separating humans from some other species found","In a first, genes that determine animal complexity making human genome the most diverse, have been identified. Analysing genetic data of nine species from fruit flies to sea urchins, UK-based researchers found a gene 'NCoR' produced a single RNA in sea urchins, while the 'NCoR2' gene produced over 30 kinds of RNA in humans, each likely with different functions.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1oct/inshorts_image_1506851843164_849.jpg?resize=400px:*","https://phys.org/news/2017-09-genes-humans-fruit-flies.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"831","science","Universe is not a simulation, researchers claim","The idea that all of the human existence might be a computer simulation, recently popularised by Elon Musk, has been refuted by two researchers from Oxford University and Hebrew University. The researchers showed in their calculations using Monte Carlo methods that there aren't enough particles in the universe to simulate the particles in the universe.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/5oct/inshorts_image_1507192261561_313.jpg?resize=400px:*","http://www.dailymail.co.uk/sciencetech/article-4941808/Researchers-claim-NOT-living-simulation.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"832","science","9/11 tribute lights dramatically alter bird migration: Study","The two light beams formed by 88 7,000-watt bulbs, shone annually in New York as a tribute to 9/11 victims, ""dramatically alter nocturnal bird migration"", a US-based study has found. Researchers estimate the installation influenced about 1.1 million birds during seven such days. Birds were observed to aggregate and follow circular paths, slow down and call more frequently than normal.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3oct/inshorts_image_1507017045807_939.jpg?resize=400px:*","https://phys.org/news/2017-10-tribute-dangerous-birds.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"833","science","Siberian volcanic eruptions caused extinction 250 mn yrs ago","US-based scientists have found the Great Permian Extinction, which lead to the disappearance of 90% of then-present species 250 million years ago, was caused by massive volcanic eruptions in Siberia. The study based its claims on evidence of a spike in nickel deposits in regions ranging from the Arctic to India during the extinction period, also concurrent with carbon-emitting eruptions.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3oct/inshorts_image_1507012579930_645.jpg?resize=400px:*","https://phys.org/news/2017-10-evidence-siberian-volcanic-eruptions-extinction.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"834","science","15-year-old tattoo causes cancer-like growth in woman","A 30-year-old woman in Sydney was diagnosed with 1.5-cm-wide lumps around armpits, a symptom mimicking lymphoma, cancer of the immune system. Although she did not have other lymphoma symptoms like fever, weight loss, itching, doctors explained, it was a delayed reaction from a tattoo she got 15 years ago, whose ink pigments were found in a surgically removed lymph node.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3oct/inshorts_image_1507035789924_441.jpg?resize=400px:*","http://annals.org/aim/article/2656481/tattoo-pigment-induced-granulomatous-lymphadenopathy-mimicking-lymphoma?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","mc9owcc6-1"
"835","science","Musk proposes rocket travel to anywhere on Earth in 1 hour","SpaceX Founder Elon Musk on Friday proposed a travel system using interplanetary rockets to travel anywhere on Earth under an hour at around the same price of an economy airline ticket. He added that it will allow passengers to take most long-distance trips in just 30 minutes. With the new system, travelling from Tokyo to Delhi will take 30 minutes.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29sep/inshorts_image_1506668663521_746.jpg?resize=400px:*","https://www.youtube.com/watch?v=zqE-ultsWt0&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"836","science","Dubai unveils plans to build ₹900 crore Mars simulation city","Dubai has unveiled plans for a Mars Science City, part of the long-term Emirates Mars Mission to establish a human colony on the Red Planet by 2117. The AED 500 million (nearly ₹900 crore) city with heat and radiation insulation would have walls 3D-printed from desert sand. Further, the simulated city would accommodate a team for a year of experiments.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28sep/inshorts_image_1506591668424_343.jpg?resize=400px:*","https://twitter.com/DXBMediaOffice/status/913038846564225024?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"837","science","Asia's first upper-arm double-hand transplant done in Kerala","Asia's first upper-arm double-hand transplant was conducted at Kochi-based Amrita Institute of Medical Sciences on Shreya Siddanagowda, a 19-year-old student, who lost both her hands in a road mishap last year. It took 20 surgeons and a 16-member anaesthetic team 13 hours to complete the transplantation. Meanwhile, the donor was a 20-year-old student who had been declared brain-dead.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30sep/inshorts_image_1506741631582_155.jpg?resize=400px:*","http://www.newindianexpress.com/states/kerala/2017/sep/28/kerala-asias-first-upper-arm-double-hand-transplant-done-at-kochis-amrita-hospital-1663790.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"838","science","India-made device can save heart patients during power cuts","Pune-based Jeevtronics has unveiled the world's first hand-cranked defibrillator, which can save cardiac arrest patients even when there is no electricity. The device can be powered up in 12 seconds by rotating a small hand paddle and costs a quarter of imported electric defibrillators. The firm, which has four patents around the technology, took four years to develop the device.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30sep/inshorts_image_1506751737355_720.jpg?resize=400px:*","http://jeevtronics.com/projects/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"839","science","Musk unveils Mars city plan, aims to land 2 flights by 2024","Space exploration startup SpaceX Founder Elon Musk on Friday unveiled a detailed plan to build a human colony on Mars and said the startup plans to land two cargo ships on the planet by 2022. The startup will confirm sources of water and potential hazards by that time. SpaceX is aiming to take two crewed flights to Mars by 2024.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29sep/inshorts_image_1506665720921_635.jpg?resize=400px:*","https://www.engadget.com/2017/09/29/spacex-mars-bfr/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"840","science","'Chemical surgery' used for first time to edit human embryos","Chinese scientists have trialled a 'base editing' procedure dubbed ""chemical surgery"" to mend harmful mutations in human embryos for the first time. The procedure changed a single letter in a faulty gene that gives rise to thalassemia, a blood disorder. Earlier, the same team failed to correct the gene in the first-ever human gene-editing instance using CRISPR-Cas9, triggering ethical debates.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29sep/inshorts_image_1506669549987_903.jpg?resize=400px:*","https://www.theguardian.com/science/2017/sep/28/chemical-surgery-used-to-mend-harmful-mutations-in-human-embryos-base-editing?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"841","science","Einstein's letters, Moon mission relics go unsold at auction","Memorabilia including space-flown medals from the Apollo moon missions and signed letters by physicist Albert Einstein have received no bidders at a US-based auction. The base price of Einstein's letters was set at $60,000 each. Other unsold items included postcards signed by Neil Armstrong, Buzz Aldrin, and Michael Collins before the first-ever moon mission as an ""insurance"" for their families.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1oct/inshorts_image_1506835005180_908.jpg?resize=400px:*","https://natedsanders.com/Category/Featured-28.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"842","science","Scientists claim to find earliest evidence of life on Earth","Japan-based researchers have found carbon fragments in 3.95-billion-year-old rocks in Canada, claiming it to be the oldest-known life evidence on Earth. The team said it found same carbon isotope ratios seen in living organisms. The find is being scrutinised as some scientists believe, until 3.8 billion years ago, several space bodies crashed into Earth, making it difficult to create life.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28sep/inshorts_image_1506573168918_594.jpg?resize=400px:*","https://www.theguardian.com/science/2017/sep/27/carbon-found-in-395bn-year-old-rocks-is-remnants-of-ancient-life-say-researchers?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"843","science","How is an earthquake's Richter magnitude determined?","The intensity of an earthquake, known as 'Richter magnitude', is determined from its seismogram. Firstly, the time between the arrival of the primary and secondary wave is measured, which gives the distance from epicentre. The epicentre distance and height of the largest secondary wave on the seismogram, when connected on the Richter scale, quantify the earthquake's magnitude.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30sep/inshorts_image_1506760214734_722.jpg?resize=400px:*","https://www.youtube.com/watch?v=zFKI1iPmetY&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"844","science","What is the 'Lucifer' heatwave that hit Europe this year?","The heatwave which saw temperatures surging beyond 40ºC in southern parts of Europe was dubbed with the satanic name ""Lucifer"" this year. The deadly heatwave was also linked to Portugal's worst forest fires, which took 64 lives. Scientists claim human-caused climate change made the phenomenon at least 10 times more likely than it would have been in the early 1900s.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28sep/inshorts_image_1506578201612_821.jpg?resize=400px:*","https://www.theguardian.com/world/2017/sep/27/climate-change-made-lucifer-heatwave-far-more-likely-scientists-find?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"845","science","What are some of CERN's most notable achievements?","Founded on September 29, 1954, the European Organization for Nuclear Research (CERN) is the world's largest particle physics laboratory. Located in Geneva at the French-Swiss border, CERN is the birthplace of the World Wide Web, opened to public in 1991. In 2012, scientists using the world's largest atom smasher confirmed the ""God particle"" Higgs boson, which gives matter its mass.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/9sep/29/rc64l7ws-1-1506689485104.jpg?resize=400px:*","https://timeline.web.cern.ch/timelines/The-history-of-CERN/overlay?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"846","science","Lockheed Martin unveils reusable water-powered Mars lander","A reusable, water-powered Mars lander that would allow humans to explore Mars from an orbiting 'base camp' by the 2030s was unveiled by US aerospace company Lockheed Martin at the International Astronautical Congress. To be made in partnership with NASA, the lander would descend on Mars for repeated missions, while liquid hydrogen and oxygen generated from water would fuel it. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29sep/inshorts_image_1506678782909_948.jpg?resize=400px:*","https://techcrunch.com/2017/09/28/lockheed-martins-mars-base-camp-would-stage-mars-surface-missions/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"847","science","Brain-like computer chips that operate on light made","Germany and UK-based researchers have developed computer chips that use light rather than electricity, mimicking the way brain's synapses operate, while being a thousand times faster. Conventional computers are ""relatively slow"" and ""pretty dumb"", and consume more power when made faster, said researchers. Developing brain-like computers has long been the ""holy grail"" of scientists, they added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28sep/inshorts_image_1506594754033_987.jpg?resize=400px:*","https://www.exeter.ac.uk/news/research/title_611152_en.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"848","science","New security system uses heart dimensions to identify people","US-based researchers have developed a computer security system using heart's dimensions as the identifier, which they describe as safer, more effective alternative to passwords and other biometrics. The system needs about 8 seconds to scan a heart the first time, and thereafter it can continuously recognise that heart. ""No two people with identical hearts have ever been found,"" said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30sep/inshorts_image_1506748420728_478.jpg?resize=400px:*","http://www.buffalo.edu/news/releases/2017/09/034.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"849","science","Scientists make 1st ever intercontinental quantum video call","Austrian and Chinese academies of sciences have successfully conducted the first-ever quantum-secured intercontinental video call between Vienna and Beijing. The call was made possible using the first quantum satellite Micius launched by China in 2016. Micius uses entangled photons (light particles) for communication, which if intercepted, renders the information useless, also exposing the hacker.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30sep/inshorts_image_1506753838760_770.jpg?resize=400px:*","https://www.oeaw.ac.at/en/austrian-academy-of-sciences/the-oeaw/article/erstes-abhoersicheres-quanten-videotelefonat-zwischen-wien-und-peking-geglueckt-1/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=1e80a2c4867594ade3cb215cb325edd2&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"850","science","Tropical forests found to emit more carbon than they soak up","Using 12 years (2003-2014) of satellite imagery across the Americas, Africa, and Asia, US-based scientists have found tropical forests now emit more carbon than they capture, countering their role as a net carbon ""sink"". The study found the forests contribute about 425 trillion grams of carbon annually, more than the emissions from all cars and trucks in the US.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1oct/inshorts_image_1506845084236_871.jpg?resize=400px:*","http://whrc.org/forest-carbon/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"851","science","Hottest known temp in rock formation found to be 2,370ºC","A Canada-based study has found that a glass rock, unearthed from a 28-km-wide impact crater, was formed at 2,370ºC, the hottest rock formation temperature on Earth. The temperature was calculated from traces of the mineral Zircon in the rock. The crater was formed 38 million years ago due to an asteroid striking at an estimated speed of 54,000 kmph.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30sep/inshorts_image_1506765115858_148.jpg?resize=400px:*","https://phys.org/news/2017-09-unearths-hottest.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"852","science","Astronauts slam US rapper's plan to find if Earth is flat","The second person to walk on the Moon Buzz Aldrin slammed American rapper B.o.B over his crowdfunding campaign which seeks $1 million to launch satellites to find if Earth is flat. Further, NASA astronaut Terry Vits who has been on an ISS expedition, tweeted, ""The Earth is round. I flew around it."" B.o.B's campaign has generated $4,700 since last week.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30sep/inshorts_image_1506742374355_349.jpg?resize=400px:*","https://twitter.com/AstroTerry/status/913008843570991105?ref_src=twsrc%5Etfw&ref_url=http%3A%2F%2Fwww.sciencealert.com%2Fastronauts-are-roasting-b-o-b-s-flat-earth-satellite-on-twitter-and-it-s-amazing&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"853","science","NASA observes farthest inbound comet ever seen","NASA's Hubble Space Telescope has photographed the farthest active inbound comet ever seen, at 241 crore kilometres from the Sun (beyond Saturn's orbit). The comet has a 1.3-lakh-km-wide cloud of dust, enveloping a nucleus of frozen gas and dust. The observations represent the earliest signs of activity ever seen from a comet entering the solar system's planetary zone, said NASA.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29sep/inshorts_image_1506663309614_960.jpg?resize=400px:*","https://www.nasa.gov/feature/goddard/2017/hubble-observes-the-farthest-active-inbound-comet-yet-seen?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"854","science","Solar storm hits Mars, sparks brightest aurora ever observed","NASA's Mars orbiter and surface missions have observed an unexpectedly strong blast from the Sun. The storm sparked a global aurora 25 times brighter than previous observations by the MAVEN orbiter, which is studying Mars since 2014. Further, the radiation levels, which lasted two days, reached twice the previous measurements by Curiosity rover, since its landing in 2012, said NASA.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1oct/inshorts_image_1506829132312_687.jpg?resize=400px:*","https://www.nasa.gov/feature/jpl/large-solar-storm-sparks-global-aurora-and-doubles-radiation-levels-on-the-martian-surface?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"855","science","Japanese team invents loop circuits for quantum computers","Japanese scientists have invented a loop-based approach to quantum computing that would allow a larger number of calculations than existing quantum computers. Under the new method, many pulses of light, each carrying information, go in a loop circuit indefinitely. The ""ultimate"" quantum computing method would allow a single circuit to process over 1 million quantum bits (qubits), said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28sep/inshorts_image_1506587223732_918.jpg?resize=400px:*","https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.119.120504?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"856","science","Computers based on 'magic dust' of light and matter proposed","A Russia-UK research collaboration has successfully demonstrated that a type of 'magic dust' which combines light and matter can be used to solve complex problems. Conventional computers track entire functions for their lowest points to find solutions, whereas, the entire landscape can be filled with magic dust, which would ""shine"" only at the deepest level, giving the solution, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1oct/inshorts_image_1506850365730_920.jpg?resize=400px:*","http://www.cam.ac.uk/research/news/new-type-of-supercomputer-could-be-based-on-magic-dust-combination-of-light-and-matter?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"857","science","New smartphone-based blood test can detect HIV in 10 seconds","Scientists have devised a smartphone-based test that uses a single drop of blood to detect HIV in 10 seconds and can be further developed for Zika and Ebola detection. The test uses disposable quartz biochips, based on microelectronic components used in smartphones. Early diagnosis and treatment can increase life-expectancy by 10 years, also reducing infant mortality by 76%, researchers said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1oct/inshorts_image_1506843999227_709.jpg?resize=400px:*","https://www.surrey.ac.uk/mediacentre/press/2017/scientists-develop-10-second-hiv-test-linked-mobile-phones?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"858","science","Interstellar ice found to bubble like liquids under UV light","Amorphous ice containing organic molecules, commonly found in comets and interstellar clouds, bubbled like a liquid under ultraviolet (UV) irradiation, a Japan-based study has found. Researchers discovered the effect at temperatures between -208ºC and -123ºC. This liquid-like ice preserved in small planetesimals could have been the source of Earth's oceans and life, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/1oct/inshorts_image_1506840934827_322.jpg?resize=400px:*","https://phys.org/news/2017-09-uv-irradiated-amorphous-ice-liquid-temperatures.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"859","science","ESA shares last image by only spaceship that struck a comet","The European Space Agency has shared the ""last complete image"" taken by Rosetta probe, the first spacecraft to crash-land on a comet. The image was taken at an estimated altitude of 20 metres above the surface of Comet 67P. Launched in 2004, the 12-year orbiter-lander mission was aimed at understanding the origin of the solar system and life on Earth.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/30sep/inshorts_image_1506757267333_744.jpg?resize=400px:*","http://www.esa.int/Our_Activities/Space_Science/Rosetta/Unexpected_surprise_a_final_image_from_Rosetta?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
"860","science","Summer could be a long heatwave if temps rise by 2ºC: Study","Summer in some parts of the world will become one long heatwave with a global temperature rise of just 2°C above pre-industrial levels, an Australia-based research has found. The study found, for every 1°C of warming, there would likely be extra 14.8–28.2 heatwave days. Researchers pointed out the need to act on limiting temperature rise due to human-caused climate change.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29sep/inshorts_image_1506671413837_909.jpg?resize=400px:*","https://phys.org/news/2017-09-summer-heatwave-temperatures-2c.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","qr5ozakk-1"
